Fecha y Hora,Generación turbina kW,"Velocidad de viento en 110.0 metros [mean,m/s]","Dirección del viento en 108.0 metros [mean,grados]","Dirección del viento en 20.0 metros [mean,grados]","Radiación Solar Global Horizontal [mean,W/m2]","Presión Atmosférica [mean,hPa]","Temperatura en 108.0 metros [mean,C]","Humedad Relativa en 108.0 metros [mean,%]",Dia Juliano
2024-02-13 10:00:00,0.0,3.846928833333333,200.86666666666667,207.45000000000002,921.9137666666667,753.3193,19.48,17.413333333333334,738929.0
2024-02-13 11:00:00,1.8181818181818181,4.907835666666666,204.33333333333334,212.53333333333333,1073.8848333333333,753.4382666666667,20.343333333333334,18.258333333333333,738929.0
2024-02-13 12:00:00,105.45454545454545,5.434578833333333,203.6833333333333,207.48333333333335,1149.8511666666666,753.3544166666667,20.951666666666668,17.113333333333333,738929.0
2024-02-13 13:00:00,285.1515151515151,6.569173333333333,207.1,215.35,1134.6311666666668,753.0621833333333,21.60166666666667,16.185,738929.0
2024-02-13 14:00:00,298.7878787878788,7.532082,203.51666666666665,208.33333333333334,1075.7948333333334,752.8872,21.653333333333336,17.06833333333333,738929.0
2024-02-13 15:00:00,301.2121212121212,7.737083833333333,203.63333333333333,211.9333333333333,899.8022833333333,752.5389166666668,20.915,21.536666666666665,738929.0
2024-02-13 16:00:00,302.72727272727275,7.234412666666667,194.79999999999998,199.28333333333333,705.9331000000001,752.4538166666666,20.293333333333333,24.605,738929.0
2024-02-13 17:00:00,682.7272727272727,7.5389558333333335,187.38333333333333,194.6833333333333,446.02035,752.2811499999999,19.215,29.44333333333333,738929.0
2024-02-13 18:00:00,897.8787878787879,7.125949833333333,189.0666666666667,197.51666666666665,187.07896333333335,752.2494666666666,18.238333333333333,33.97666666666667,738929.0
2024-02-13 19:00:00,570.6060606060606,5.729863666666667,174.53333333333333,187.4,17.274432450000003,752.1297166666667,16.473333333333333,38.82666666666667,738929.0
2024-02-13 20:00:00,280.0,4.648798833333333,143.85,154.61666666666667,0.0,752.1242333333333,15.336666666666666,43.321666666666665,738929.0
2024-02-13 21:00:00,3.0303030303030303,2.8070355,90.99833333333333,85.45833333333333,0.0,752.2868666666667,15.793333333333335,42.61666666666667,738929.0
2024-02-13 22:00:00,0.0,2.2830980000000003,185.01666666666665,327.3333333333333,0.0,752.38675,16.413333333333334,36.693333333333335,738929.0
2024-02-13 23:00:00,0.0,1.4750558333333332,312.55,184.94500000000002,0.0,752.6304,15.418333333333335,40.553333333333335,738929.0
2024-02-14 00:00:00,98.48484848484848,1.0450062666666666,250.49333333333334,27.088333333333335,0.0,752.5623333333333,15.214999999999998,41.611666666666665,738930.0
2024-02-14 01:00:00,295.1515151515151,3.0494076666666667,235.5823333333333,34.699666666666666,0.0,752.3979166666667,15.62,41.660000000000004,738930.0
2024-02-14 02:00:00,887.8787878787879,4.953875,22.040000000000003,58.13999999999999,0.0,751.96755,16.346666666666668,39.17333333333333,738930.0
2024-02-14 03:00:00,1492.7272727272727,8.916104166666667,13.266666666666666,51.10666666666666,0.0,751.8107666666666,16.421666666666667,37.888333333333335,738930.0
2024-02-14 04:00:00,2064.242424242424,8.7020125,21.86,58.196666666666665,0.0,751.7800000000001,16.62,31.223333333333333,738930.0
2024-02-14 05:00:00,2223.3333333333335,4.5916215,34.81333333333333,59.23333333333333,0.0,752.1343999999999,16.978333333333335,27.418333333333333,738930.0
2024-02-14 06:00:00,2270.909090909091,4.5807503333333335,22.748333333333335,57.82333333333333,18.34125177583333,752.2678,17.236666666666668,25.385,738930.0
2024-02-14 07:00:00,1903.030303030303,4.46063,126.7265,53.18333333333334,137.86222333333333,752.8128499999999,17.848333333333333,25.328333333333333,738930.0
2024-02-14 08:00:00,980.9090909090908,3.3445516666666664,350.84999999999997,65.6165,424.9823666666666,753.6579,18.525000000000002,23.843333333333334,738930.0
2024-02-14 09:00:00,173.03030303030303,2.4189849999999997,259.85166666666663,318.90000000000003,709.8868833333332,754.2939500000001,20.098333333333333,21.091666666666665,738930.0
2024-02-14 10:00:00,0.6060606060606061,3.5128991666666667,275.23333333333335,285.7166666666667,934.8005833333333,754.6280333333334,20.67,20.92833333333333,738930.0
2024-02-14 11:00:00,0.0,4.4331775,214.28333333333333,217.58333333333334,1090.0874999999999,754.5096166666667,21.551666666666666,18.773333333333333,738930.0
2024-02-14 12:00:00,38.484848484848484,4.996771833333333,220.8166666666667,228.48333333333335,1170.7908333333332,754.1155833333333,22.255,17.11,738930.0
2024-02-14 13:00:00,302.42424242424244,6.876031,208.23333333333335,215.11666666666667,1141.1841666666667,753.813,22.848333333333333,17.393333333333334,738930.0
2024-02-14 14:00:00,478.4848484848485,7.831252333333333,213.70000000000002,222.11666666666667,1081.2856666666667,753.6797333333334,22.458333333333332,19.578333333333333,738930.0
2024-02-14 15:00:00,589.3939393939394,7.748629,213.66666666666666,222.1833333333333,908.6808166666666,753.2961333333333,22.36,19.168333333333333,738930.0
2024-02-14 16:00:00,606.969696969697,7.596764,194.1,201.11666666666667,719.1992833333334,753.1628833333334,21.86,18.453333333333333,738930.0
2024-02-14 17:00:00,1416.969696969697,8.1777105,190.4,198.25,460.8784,753.0048166666667,20.92,20.263333333333335,738930.0
2024-02-14 18:00:00,698.4848484848485,7.900704166666666,187.33333333333334,195.88333333333333,193.87959166666667,752.8509166666666,19.686666666666667,26.72666666666667,738930.0
2024-02-14 19:00:00,351.8181818181818,5.9520495,178.1833333333333,188.41666666666666,15.655555916666666,752.5649666666667,18.048333333333336,31.85166666666667,738930.0
2024-02-14 20:00:00,204.54545454545453,4.864728166666667,137.93333333333334,147.06666666666666,0.0,752.4023000000001,17.175,35.955000000000005,738930.0
2024-02-14 21:00:00,0.0,5.102162666666667,110.53333333333335,100.005,0.0,752.7365166666667,19.294999999999998,28.32166666666667,738930.0
2024-02-14 22:00:00,0.0,0.8217261166666666,67.65333333333334,111.67666666666666,0.0,753.0688,21.02166666666667,21.053333333333335,738930.0
2024-02-14 23:00:00,0.0,1.1709618333333334,220.76666666666665,275.96666666666664,0.0,752.8837833333333,20.486666666666668,21.775000000000002,738930.0
2024-02-15 00:00:00,0.0,1.5601064999999998,266.25,325.71666666666664,0.0,752.82,19.06833333333333,25.733333333333334,738931.0
2024-02-15 01:00:00,0.0,1.5210951666666668,330.59999999999997,353.40000000000003,0.0,752.6209,18.09166666666667,28.096666666666664,738931.0
2024-02-15 02:00:00,0.0,2.4765691666666667,310.65000000000003,234.66866666666667,0.0,752.4392833333333,18.005,27.66333333333333,738931.0
2024-02-15 03:00:00,0.0,3.2000095,338.93333333333334,15.040999999999999,0.0,752.2829,18.121666666666666,29.698333333333334,738931.0
