,Fecha y Hora,Generación turbina kW,pitch_angle,rotor_speed,Velocidad Real,Velocidad Predicha
28,2024-01-09 04:00:00,0.0,12.569845212231167,1.035196173506627,4.844472166666667,6.734331130981445
29,2024-01-09 05:00:00,0.0,13.037764523203867,0.7712801437985457,3.783845833333334,5.977395057678223
30,2024-01-09 06:00:00,0.0,7.283843808329747,1.1760476388304015,4.447850666666667,4.860533714294434
31,2024-01-09 07:00:00,0.0,14.778920619132233,1.2236397680992566,6.372953,4.356905937194824
32,2024-01-09 08:00:00,0.0,12.585186825721186,1.481193021682658,7.1175335,6.997476577758789
33,2024-01-09 09:00:00,1553.3333333333333,-8.81198412723431,1.846574957153529,8.047771166666667,7.875961780548096
34,2024-01-09 10:00:00,1430.3030303030305,-9.596310031349997,1.8926707389818267,6.529054,8.318129539489746
35,2024-01-09 11:00:00,481.2121212121212,-7.805955536772151,1.8441437666486837,6.631400833333333,6.397303581237793
36,2024-01-09 12:00:00,41.81818181818182,-8.912505272424553,1.5954519355826167,4.5077775,7.010733604431152
37,2024-01-09 13:00:00,302.72727272727275,-8.91163401401969,1.8289458668200917,6.8677125,5.895466804504395
38,2024-01-09 14:00:00,1492.121212121212,-9.346417712791988,1.7606484546186032,9.379315333333333,8.25424575805664
39,2024-01-09 15:00:00,1294.8484848484848,-9.57927618282679,1.9123768754807116,8.0085915,9.474212646484375
40,2024-01-09 16:00:00,1234.2424242424242,-8.482452723766059,1.8855224795065872,6.850023333333334,7.536404609680176
41,2024-01-09 17:00:00,1410.3030303030305,-9.624780635264699,1.845748764278783,7.143119833333333,6.836135387420654
42,2024-01-09 18:00:00,654.5454545454545,-9.565870277988328,1.924095820015966,6.250743,6.927472114562988
43,2024-01-09 19:00:00,211.2121212121212,-8.56308582379454,1.6775974844074129,4.798489166666667,5.728219509124756
44,2024-01-09 20:00:00,13.636363636363637,-8.72589194507934,1.1455853379625036,3.283236666666667,4.621971607208252
45,2024-01-09 21:00:00,0.0,13.998581634527676,0.6642762905793616,3.295230166666666,3.540001392364502
46,2024-01-09 22:00:00,0.0,84.79956973855444,0.11181184317238918,0.86491775,3.310739278793335
47,2024-01-09 23:00:00,56.36363636363637,85.74482249266315,0.11571677829929525,0.8413650333333332,1.942974090576172
48,2024-01-10 00:00:00,76.96969696969697,84.9696682527698,0.08115004053647686,0.95550905,1.875943183898926
49,2024-01-10 01:00:00,15.454545454545457,84.19840152414291,0.12280014530672952,0.9016564666666668,1.761157035827637
50,2024-01-10 02:00:00,0.0,84.96820982540905,0.01613628394620005,1.496953333333333,1.595389604568481
51,2024-01-10 03:00:00,0.0,84.75576520900883,0.0364133092721495,1.987490833333333,2.257739305496216
52,2024-01-10 04:00:00,169.3939393939394,85.08321940889356,0.09057683053564801,2.052172666666667,2.44975209236145
53,2024-01-10 05:00:00,82.12121212121212,85.50653011584373,0.02641083380149893,2.421860666666667,2.486541748046875
54,2024-01-10 06:00:00,0.0,84.9111749780333,0.18089482753428132,1.3434897,3.209164381027222
55,2024-01-10 07:00:00,0.0,84.59315791045351,0.11474716421577105,1.045272966666667,1.743585109710693
